Model already exists: ../sfd-main/src/cifar10/edm-cifar10-32x32-uncond-vp.pkl
Loading the pre-trained diffusion model from "../sfd-main/src/cifar10/edm-cifar10-32x32-uncond-vp.pkl"...
/home/zeus/miniconda3/envs/cloudspace/lib/python3.9/site-packages/torch/distributed/distributed_c10d.py:4631: UserWarning: No device id is provided via `init_process_group` or `barrier `. Using the current device set by the user. 
  warnings.warn(  # warn only once
Total parameters in U-Net:      60396419
Setting up optimizer...
Training for 50 kimg...

Step: 0 | Loss-mean:   9.55239487 | loss-std:   3.60628057
Step: 2 | Loss-mean:  13.32461548 | loss-std:   3.24116111
Step: 0 | Loss-mean:   8.71567249 | loss-std:   2.73365378
Step: 1 | Loss-mean:  11.06826210 | loss-std:   4.11818123
Step: 2 | Loss-mean:  10.21506310 | loss-std:   3.10951519
Step: 0 | Loss-mean:  10.20173073 | loss-std:   4.62611151
Step: 1 | Loss-mean:  13.41744804 | loss-std:   3.98544478
Step: 2 | Loss-mean:  12.27706909 | loss-std:   2.97392273
Step: 0 | Loss-mean:   8.96697712 | loss-std:   4.68842793
Step: 1 | Loss-mean:  10.09527016 | loss-std:   4.90584135
Step: 2 | Loss-mean:   9.95141792 | loss-std:   4.03488302
Step: 0 | Loss-mean:   9.47091866 | loss-std:   4.18693352
Step: 1 | Loss-mean:  11.76112938 | loss-std:   2.48169446
Step: 2 | Loss-mean:  11.37141037 | loss-std:   2.03450346
Step: 0 | Loss-mean:   8.79819870 | loss-std:   3.34929395
Step: 1 | Loss-mean:  11.63163090 | loss-std:   3.05866909
Step: 2 | Loss-mean:  10.52138805 | loss-std:   2.44016886
Step: 0 | Loss-mean:   9.08126259 | loss-std:   2.95160794
Step: 1 | Loss-mean:  11.52140617 | loss-std:   3.68186021
Step: 2 | Loss-mean:  10.64232826 | loss-std:   2.40508986
Step: 0 | Loss-mean:   8.11451530 | loss-std:   4.61533594
Step: 1 | Loss-mean:   8.33402920 | loss-std:   3.38179016
Step: 2 | Loss-mean:   8.01824570 | loss-std:   2.15616655
Step: 0 | Loss-mean:  10.86150742 | loss-std:   4.14426088
Step: 1 | Loss-mean:  12.49994087 | loss-std:   3.20563221
Step: 2 | Loss-mean:  10.40601349 | loss-std:   2.93404961
Step: 0 | Loss-mean:   9.09381866 | loss-std:   4.50026703
Step: 1 | Loss-mean:  10.20787811 | loss-std:   3.09133625
Step: 2 | Loss-mean:   9.17363453 | loss-std:   2.23648214
Step: 0 | Loss-mean:   8.76135731 | loss-std:   3.30273461
Step: 1 | Loss-mean:  10.58528233 | loss-std:   2.14968085
Step: 2 | Loss-mean:   9.17097092 | loss-std:   1.84758687
Step: 0 | Loss-mean:   8.48384094 | loss-std:   2.25037169
Step: 1 | Loss-mean:   9.80000210 | loss-std:   2.09841895
Step: 2 | Loss-mean:   9.01724243 | loss-std:   1.88213098
Step: 0 | Loss-mean:   8.96784782 | loss-std:   2.77286696
Step: 1 | Loss-mean:   9.45450115 | loss-std:   2.43617153
Step: 2 | Loss-mean:   8.40553474 | loss-std:   1.66510451
Step: 0 | Loss-mean:   8.89252853 | loss-std:   3.09608889
Step: 1 | Loss-mean:   8.78416348 | loss-std:   3.51378059
Step: 2 | Loss-mean:   8.84908867 | loss-std:   2.15076280
Step: 0 | Loss-mean:  10.07263756 | loss-std:   3.35198116
Step: 1 | Loss-mean:   8.25230885 | loss-std:   2.98014903
Step: 2 | Loss-mean:   8.36065102 | loss-std:   1.58927238
Step: 0 | Loss-mean:   8.87898636 | loss-std:   3.44414973
Step: 1 | Loss-mean:   8.80223274 | loss-std:   2.95879865
Step: 2 | Loss-mean:   9.45449257 | loss-std:   1.68645024
Step: 0 | Loss-mean:   8.42628384 | loss-std:   2.84557486
Step: 1 | Loss-mean:   7.91706181 | loss-std:   1.62063479
Step: 2 | Loss-mean:   8.59677124 | loss-std:   1.39529169
Step: 0 | Loss-mean:  11.58927917 | loss-std:   2.78788328
Step: 1 | Loss-mean:   8.58102036 | loss-std:   2.62515140
Step: 2 | Loss-mean:   8.72728348 | loss-std:   2.03698778
Step: 0 | Loss-mean:   9.40133762 | loss-std:   2.90890360
Step: 1 | Loss-mean:   8.32859039 | loss-std:   3.02403808
Step: 2 | Loss-mean:   9.90102386 | loss-std:   1.84718263
Step: 0 | Loss-mean:  10.49627304 | loss-std:   3.38194990
Step: 1 | Loss-mean:   8.32488537 | loss-std:   3.29063082
Step: 2 | Loss-mean:   9.57713699 | loss-std:   1.77649546
Step: 0 | Loss-mean:   9.00252342 | loss-std:   3.89540529
Step: 1 | Loss-mean:   7.70091009 | loss-std:   2.29694319
Step: 2 | Loss-mean:   9.88273811 | loss-std:   1.44709480
Step: 0 | Loss-mean:   9.65004158 | loss-std:   3.55213928
Step: 1 | Loss-mean:   8.56994057 | loss-std:   2.66007543
Step: 2 | Loss-mean:  10.87959290 | loss-std:   3.15595555
Step: 0 | Loss-mean:   9.33140182 | loss-std:   2.67270064
Step: 1 | Loss-mean:   7.98378944 | loss-std:   2.42815804
Step: 2 | Loss-mean:  10.20414734 | loss-std:   3.54074645
Step: 0 | Loss-mean:   8.33501244 | loss-std:   3.96848345
Step: 1 | Loss-mean:   7.99075651 | loss-std:   2.17523313
Step: 2 | Loss-mean:   9.77794456 | loss-std:   1.46708930
Step: 0 | Loss-mean:   9.96872425 | loss-std:   3.23487449
Step: 1 | Loss-mean:   8.56179619 | loss-std:   3.00318384
Step: 2 | Loss-mean:  10.08201313 | loss-std:   2.62507558
Step: 0 | Loss-mean:   8.91135883 | loss-std:   3.42624712
Step: 1 | Loss-mean:   7.63647175 | loss-std:   2.58780909
Step: 2 | Loss-mean:  10.49009323 | loss-std:   2.54251289
Step: 0 | Loss-mean:   9.39972210 | loss-std:   3.65536451
Step: 1 | Loss-mean:   7.64588165 | loss-std:   2.52202034
Step: 2 | Loss-mean:  10.10085583 | loss-std:   1.81031430
Step: 0 | Loss-mean:   9.87260437 | loss-std:   2.99550319
Step: 1 | Loss-mean:   8.82321167 | loss-std:   2.79879546
Step: 2 | Loss-mean:  10.25772095 | loss-std:   2.57505631
Step: 0 | Loss-mean:   9.20855331 | loss-std:   3.30972457
Step: 1 | Loss-mean:   7.84177113 | loss-std:   2.63087487
Step: 2 | Loss-mean:   9.19322395 | loss-std:   1.87342048
Step: 0 | Loss-mean:   9.63491821 | loss-std:   3.70817304
Step: 1 | Loss-mean:   6.22279167 | loss-std:   1.41319644
Step: 2 | Loss-mean:   7.81932449 | loss-std:   1.50635600
Step: 0 | Loss-mean:   7.85334206 | loss-std:   2.88813734
Step: 1 | Loss-mean:   7.46059275 | loss-std:   2.51390839
Step: 2 | Loss-mean:   9.45372391 | loss-std:   1.90641367
Step: 0 | Loss-mean:   9.77981186 | loss-std:   4.04514313
Step: 1 | Loss-mean:   6.89592838 | loss-std:   2.42651677
Step: 2 | Loss-mean:   8.07377434 | loss-std:   1.86491287
Step: 0 | Loss-mean:  10.46069050 | loss-std:   4.86947727
Step: 1 | Loss-mean:   6.59819221 | loss-std:   1.62953460
Step: 2 | Loss-mean:   8.46853828 | loss-std:   1.45472765
Step: 0 | Loss-mean:   9.91478920 | loss-std:   4.26845694
Step: 1 | Loss-mean:   7.09854889 | loss-std:   2.71482682
Step: 2 | Loss-mean:   8.62718582 | loss-std:   1.48964298
Step: 0 | Loss-mean:   7.65487623 | loss-std:   2.42746615
Step: 1 | Loss-mean:   7.08538055 | loss-std:   2.11335468
Step: 2 | Loss-mean:   8.63455868 | loss-std:   1.50306189
Step: 0 | Loss-mean:   6.53867769 | loss-std:   1.99414575
Step: 1 | Loss-mean:   7.50248909 | loss-std:   2.75176764
Step: 2 | Loss-mean:   9.82938576 | loss-std:   1.94739544
Step: 0 | Loss-mean:   9.19920349 | loss-std:   3.67925978
Step: 1 | Loss-mean:   7.75902367 | loss-std:   2.06140924
Step: 2 | Loss-mean:   8.89922333 | loss-std:   1.76380527
Step: 0 | Loss-mean:   8.60116482 | loss-std:   3.33355737
Step: 1 | Loss-mean:   6.76483536 | loss-std:   2.28328872
Step: 2 | Loss-mean:   7.83242416 | loss-std:   2.18850613
Step: 0 | Loss-mean:   9.63559723 | loss-std:   3.47471952
Step: 1 | Loss-mean:   6.63422966 | loss-std:   3.04166937
Step: 2 | Loss-mean:   8.03411388 | loss-std:   2.58707762
Step: 0 | Loss-mean:   9.54413319 | loss-std:   5.77503967
Step: 1 | Loss-mean:   7.41442394 | loss-std:   3.21393108
Step: 2 | Loss-mean:   8.27732277 | loss-std:   2.72305155
Step: 0 | Loss-mean:   8.49986267 | loss-std:   2.84958482
Step: 1 | Loss-mean:   7.32223511 | loss-std:   3.05987453
Step: 2 | Loss-mean:   8.99821758 | loss-std:   3.19425225
Step: 0 | Loss-mean:   9.47837639 | loss-std:   3.84181452
Step: 1 | Loss-mean:   6.50299597 | loss-std:   2.85163522
Step: 2 | Loss-mean:   8.28922653 | loss-std:   2.64927340
Step: 0 | Loss-mean:  10.63662243 | loss-std:   3.82099223
Step: 1 | Loss-mean:   7.10350418 | loss-std:   2.42222953
Step: 2 | Loss-mean:   7.79344368 | loss-std:   1.84016216
Step: 0 | Loss-mean:   8.53177452 | loss-std:   2.67804408
Step: 1 | Loss-mean:   6.69672775 | loss-std:   2.42635036
Step: 2 | Loss-mean:   7.77703190 | loss-std:   1.83439839
Step: 0 | Loss-mean:  11.83930874 | loss-std:   4.91630602
Step: 1 | Loss-mean:   9.04858398 | loss-std:   3.51919508
Step: 2 | Loss-mean:   9.91306305 | loss-std:   2.45639300
Step: 0 | Loss-mean:   7.84761477 | loss-std:   3.00680161
Step: 1 | Loss-mean:   6.65134907 | loss-std:   2.17378855
Step: 2 | Loss-mean:   8.16070938 | loss-std:   1.95695925
Step: 0 | Loss-mean:   7.74247265 | loss-std:   2.43618083
Step: 1 | Loss-mean:   5.77337742 | loss-std:   1.97799325
Step: 2 | Loss-mean:   7.26584005 | loss-std:   1.51527548
Step: 0 | Loss-mean:   8.57673550 | loss-std:   3.32151341
Step: 1 | Loss-mean:   7.99222040 | loss-std:   1.99430788
Step: 2 | Loss-mean:   9.27758026 | loss-std:   2.14537096
Step: 0 | Loss-mean:   9.20581245 | loss-std:   3.88130307
Step: 1 | Loss-mean:   6.89140797 | loss-std:   2.60741591
Step: 2 | Loss-mean:   8.23584557 | loss-std:   2.52763939
Step: 0 | Loss-mean:   9.00410175 | loss-std:   3.16639328
Step: 1 | Loss-mean:   6.08612871 | loss-std:   2.32168150
Step: 2 | Loss-mean:   7.06798124 | loss-std:   1.77079761
tick 1     kimg 1.0       time 1m 19s       sec/tick 71.3    sec/kimg 70.76   maintenance 0.0    gpumem 2.20   reserved 2.25  
Step: 0 | Loss-mean:   8.41709900 | loss-std:   2.40937614
Step: 1 | Loss-mean:   5.26619530 | loss-std:   1.92313874
Step: 2 | Loss-mean:   6.91751146 | loss-std:   1.96096575
Step: 0 | Loss-mean:   7.43423033 | loss-std:   2.68810296
Step: 1 | Loss-mean:   5.77565098 | loss-std:   2.66261148
Step: 2 | Loss-mean:   7.52711296 | loss-std:   1.99804878
Step: 0 | Loss-mean:   9.13441849 | loss-std:   4.56365681
Step: 1 | Loss-mean:   6.55292606 | loss-std:   2.29482818
Step: 2 | Loss-mean:   7.30430937 | loss-std:   2.23556185
Step: 0 | Loss-mean:   8.93982506 | loss-std:   2.61455154
Step: 1 | Loss-mean:   6.54459858 | loss-std:   2.23524523
Step: 2 | Loss-mean:   7.37878323 | loss-std:   1.88940620
Step: 0 | Loss-mean:  10.66647339 | loss-std:   4.25475025
Step: 1 | Loss-mean:   5.74854279 | loss-std:   2.32796621
Step: 2 | Loss-mean:   6.77617121 | loss-std:   2.24420619
Step: 0 | Loss-mean:   7.96590996 | loss-std:   3.06714010
Step: 1 | Loss-mean:   5.96359634 | loss-std:   1.86870515
Step: 2 | Loss-mean:   7.38038540 | loss-std:   1.64743066
Step: 0 | Loss-mean:   7.96088982 | loss-std:   2.95944858
Step: 1 | Loss-mean:   5.44506073 | loss-std:   2.12451458
Step: 2 | Loss-mean:   7.15102816 | loss-std:   1.84637618
Step: 0 | Loss-mean:   9.61249638 | loss-std:   3.41118693
Step: 1 | Loss-mean:   6.59812832 | loss-std:   2.34450746
Step: 2 | Loss-mean:   7.28053951 | loss-std:   2.18521500
Step: 0 | Loss-mean:   9.12167358 | loss-std:   3.37628174
Step: 1 | Loss-mean:   6.40787983 | loss-std:   2.42868853
Step: 2 | Loss-mean:   7.82409477 | loss-std:   2.72616148
Step: 0 | Loss-mean:  10.48160648 | loss-std:   4.58735037
Step: 1 | Loss-mean:   6.24874544 | loss-std:   2.29644489
Step: 2 | Loss-mean:   7.60076427 | loss-std:   2.29764891
Step: 0 | Loss-mean:   8.95864105 | loss-std:   4.05442905
Step: 1 | Loss-mean:   6.56161976 | loss-std:   2.81154823
Step: 2 | Loss-mean:   8.36647701 | loss-std:   2.75059557
Step: 0 | Loss-mean:  10.08292389 | loss-std:   4.47376490
Step: 1 | Loss-mean:   6.67438841 | loss-std:   2.50497246
Step: 2 | Loss-mean:   8.20223904 | loss-std:   2.39977360
Step: 0 | Loss-mean:   9.31490803 | loss-std:   3.75780177
Step: 1 | Loss-mean:   6.03146553 | loss-std:   3.71559048
Step: 2 | Loss-mean:   7.78761578 | loss-std:   3.67253184
Step: 0 | Loss-mean:   9.54798222 | loss-std:   3.60188603
Step: 1 | Loss-mean:   6.13461256 | loss-std:   1.91393530
Step: 2 | Loss-mean:   7.19429207 | loss-std:   1.73624253
Step: 0 | Loss-mean:   9.45627785 | loss-std:   2.26475716
Step: 1 | Loss-mean:   6.69136620 | loss-std:   3.45129681
Step: 2 | Loss-mean:   7.73180676 | loss-std:   3.56784987
Step: 0 | Loss-mean:  10.57739067 | loss-std:   3.81731772
Step: 1 | Loss-mean:   7.15176916 | loss-std:   3.44917965
Step: 2 | Loss-mean:   8.28083515 | loss-std:   3.56946397
Step: 0 | Loss-mean:   9.74389267 | loss-std:   3.09609270
Step: 1 | Loss-mean:   5.57509708 | loss-std:   2.59908700
Step: 2 | Loss-mean:   7.03150702 | loss-std:   2.91690826
Step: 0 | Loss-mean:   8.75248718 | loss-std:   3.20020866
Step: 1 | Loss-mean:   6.37828922 | loss-std:   1.77222991
Step: 2 | Loss-mean:   7.55176306 | loss-std:   2.24953985
Step: 0 | Loss-mean:   9.25120258 | loss-std:   3.01184487
Step: 1 | Loss-mean:   5.41441727 | loss-std:   1.95956469
Step: 2 | Loss-mean:   7.03212166 | loss-std:   1.75233376
Step: 0 | Loss-mean:   9.86542892 | loss-std:   4.00020123
Step: 1 | Loss-mean:   6.35529375 | loss-std:   2.87909317
Step: 2 | Loss-mean:   7.80562878 | loss-std:   2.86815929
Step: 0 | Loss-mean:   9.65284920 | loss-std:   4.46149874
Step: 1 | Loss-mean:   5.50992918 | loss-std:   2.25591254
Step: 2 | Loss-mean:   6.96480179 | loss-std:   2.29834199
Step: 0 | Loss-mean:   8.80032730 | loss-std:   3.70210767
Step: 1 | Loss-mean:   6.08410215 | loss-std:   2.53715944
Step: 2 | Loss-mean:   6.86434317 | loss-std:   2.52248478
Step: 0 | Loss-mean:  10.26769638 | loss-std:   3.30929661
Step: 1 | Loss-mean:   5.64376783 | loss-std:   2.08128166
Step: 2 | Loss-mean:   6.72651291 | loss-std:   2.66536617
Step: 0 | Loss-mean:   8.81753159 | loss-std:   3.58294630
Step: 1 | Loss-mean:   5.12000942 | loss-std:   1.78786445
Step: 2 | Loss-mean:   6.24826384 | loss-std:   1.69654930
Step: 0 | Loss-mean:   8.05582047 | loss-std:   3.67010689
Step: 1 | Loss-mean:   5.04549313 | loss-std:   3.32433057
Step: 2 | Loss-mean:   6.43787193 | loss-std:   3.23167396
Step: 0 | Loss-mean:  10.46598148 | loss-std:   4.67547131
Step: 1 | Loss-mean:   5.89882088 | loss-std:   3.02416825
Step: 2 | Loss-mean:   7.31312370 | loss-std:   3.21248984
Step: 0 | Loss-mean:   9.88825417 | loss-std:   2.29380894
Step: 1 | Loss-mean:   6.98854780 | loss-std:   2.34771562
Step: 2 | Loss-mean:   7.97767544 | loss-std:   2.01813531
Step: 0 | Loss-mean:   9.90339661 | loss-std:   2.76049662
Step: 1 | Loss-mean:   6.54132366 | loss-std:   2.48338175
Step: 2 | Loss-mean:   7.71301365 | loss-std:   2.46175051
Step: 0 | Loss-mean:  11.13155556 | loss-std:   4.90163469
Step: 1 | Loss-mean:   6.25775003 | loss-std:   2.14746094
Step: 2 | Loss-mean:   7.45432997 | loss-std:   2.37858415
Step: 0 | Loss-mean:   9.39187431 | loss-std:   3.24658513
Step: 1 | Loss-mean:   5.47475433 | loss-std:   1.97167826
Step: 2 | Loss-mean:   6.93624115 | loss-std:   2.05484390
Step: 0 | Loss-mean:  10.21912766 | loss-std:   4.54584551
Step: 1 | Loss-mean:   5.98317003 | loss-std:   1.91598260
Step: 2 | Loss-mean:   7.45747852 | loss-std:   1.89306784
Step: 0 | Loss-mean:  10.51826763 | loss-std:   3.89847422
Step: 1 | Loss-mean:   5.72040176 | loss-std:   1.27603102
Step: 2 | Loss-mean:   6.82389069 | loss-std:   1.39685655
Step: 0 | Loss-mean:  11.00500011 | loss-std:   3.48436499
Step: 1 | Loss-mean:   6.31546688 | loss-std:   2.10564089
Step: 2 | Loss-mean:   7.57844782 | loss-std:   1.93029332
Step: 0 | Loss-mean:   9.98854351 | loss-std:   3.63088632
Step: 1 | Loss-mean:   5.67653227 | loss-std:   2.02684140
Step: 2 | Loss-mean:   7.04397058 | loss-std:   1.49556601
Step: 0 | Loss-mean:   9.51904106 | loss-std:   4.41626072
Step: 1 | Loss-mean:   5.61096287 | loss-std:   1.78929317
Step: 2 | Loss-mean:   7.07889223 | loss-std:   1.94263899
Step: 0 | Loss-mean:   8.42055988 | loss-std:   3.68859768
Step: 1 | Loss-mean:   5.31321478 | loss-std:   2.18950963
Step: 2 | Loss-mean:   6.75616932 | loss-std:   2.05059481
Step: 0 | Loss-mean:   8.08915424 | loss-std:   2.99669647
Step: 1 | Loss-mean:   5.63310242 | loss-std:   3.61711502
Step: 2 | Loss-mean:   7.09520006 | loss-std:   3.90381050
Step: 0 | Loss-mean:   9.48105431 | loss-std:   3.58021808
Step: 1 | Loss-mean:   5.90561104 | loss-std:   2.12975740
Step: 2 | Loss-mean:   6.87057686 | loss-std:   2.04513478
Step: 0 | Loss-mean:   8.71752071 | loss-std:   4.01969528
Step: 1 | Loss-mean:   5.11024570 | loss-std:   2.32891917
Step: 2 | Loss-mean:   6.34184837 | loss-std:   2.09639931
Step: 0 | Loss-mean:  10.32682514 | loss-std:   4.41562986
Step: 1 | Loss-mean:   4.89827538 | loss-std:   2.05896950
Step: 2 | Loss-mean:   6.28279352 | loss-std:   2.14577103
Step: 0 | Loss-mean:  10.24802589 | loss-std:   4.00537109
Step: 1 | Loss-mean:   6.25230455 | loss-std:   2.55158019
Step: 2 | Loss-mean:   7.51799726 | loss-std:   2.55320311
Step: 0 | Loss-mean:   9.37231541 | loss-std:   4.46456242
Step: 1 | Loss-mean:   5.94227552 | loss-std:   2.32456779
Step: 2 | Loss-mean:   7.22203922 | loss-std:   1.77448893
Step: 0 | Loss-mean:   9.94216442 | loss-std:   4.63831949
Step: 1 | Loss-mean:   5.04880619 | loss-std:   2.22443843
Step: 2 | Loss-mean:   6.41885996 | loss-std:   1.97616851
Step: 0 | Loss-mean:   9.23005104 | loss-std:   3.26350760
Step: 1 | Loss-mean:   5.21526623 | loss-std:   1.66404033
Step: 2 | Loss-mean:   6.95426273 | loss-std:   1.68989539
Step: 0 | Loss-mean:  10.14553261 | loss-std:   3.16701746
Step: 1 | Loss-mean:   5.37166405 | loss-std:   2.26768947
Step: 2 | Loss-mean:   6.77709579 | loss-std:   2.13312817
Step: 0 | Loss-mean:   8.33661652 | loss-std:   2.91578054
Step: 1 | Loss-mean:   5.55845833 | loss-std:   2.14814520
Step: 2 | Loss-mean:   7.30974770 | loss-std:   1.98103130
Step: 0 | Loss-mean:   9.31235504 | loss-std:   4.68197632
Step: 1 | Loss-mean:   5.92862797 | loss-std:   2.74466872
Step: 2 | Loss-mean:   6.81413460 | loss-std:   2.64029217
Step: 0 | Loss-mean:  10.17819786 | loss-std:   4.23703146
Step: 1 | Loss-mean:   5.80616093 | loss-std:   2.10832882
Step: 2 | Loss-mean:   7.68171692 | loss-std:   1.96477890
Step: 0 | Loss-mean:   7.90009451 | loss-std:   3.24709582
Step: 1 | Loss-mean:   4.74125862 | loss-std:   1.92070603
Step: 2 | Loss-mean:   6.04316711 | loss-std:   1.61518848
Step: 0 | Loss-mean:  10.43807220 | loss-std:   3.58321929
Step: 1 | Loss-mean:   4.94610596 | loss-std:   2.01217556
Step: 2 | Loss-mean:   6.13048935 | loss-std:   1.88484752
Step: 0 | Loss-mean:   9.96812820 | loss-std:   3.78528070
Step: 1 | Loss-mean:   5.78254604 | loss-std:   2.70322275
Step: 2 | Loss-mean:   7.13552856 | loss-std:   2.63283324
Step: 0 | Loss-mean:   8.88838768 | loss-std:   1.92106199
Step: 1 | Loss-mean:   6.22589970 | loss-std:   2.49183345
Step: 2 | Loss-mean:   8.10660458 | loss-std:   2.15285420
Step: 0 | Loss-mean:   8.18548489 | loss-std:   3.21693444
Step: 1 | Loss-mean:   4.78157854 | loss-std:   1.59079385
Step: 2 | Loss-mean:   6.25270796 | loss-std:   1.31879961
Step: 0 | Loss-mean:   8.91541481 | loss-std:   3.51658368
Step: 1 | Loss-mean:   5.10007477 | loss-std:   2.05658603
Step: 2 | Loss-mean:   6.68268347 | loss-std:   2.12664294
Step: 0 | Loss-mean:   9.77189922 | loss-std:   4.94599295
Step: 1 | Loss-mean:   5.93252420 | loss-std:   3.53969908
Step: 2 | Loss-mean:   6.63036203 | loss-std:   3.48625731
Step: 0 | Loss-mean:   9.62710381 | loss-std:   4.05887270
Step: 1 | Loss-mean:   5.42562437 | loss-std:   1.66647589
Step: 2 | Loss-mean:   6.53230429 | loss-std:   1.49012113
Step: 0 | Loss-mean:   9.56151485 | loss-std:   4.33898449
Step: 1 | Loss-mean:   5.32371426 | loss-std:   1.79128087
Step: 2 | Loss-mean:   6.58940697 | loss-std:   1.61009872
Step: 0 | Loss-mean:  10.78871632 | loss-std:   3.69277191
Step: 1 | Loss-mean:   5.02950764 | loss-std:   2.21203089
Step: 2 | Loss-mean:   6.91183472 | loss-std:   2.20872307
Step: 0 | Loss-mean:  11.22003269 | loss-std:   4.73211050
Step: 1 | Loss-mean:   5.19745207 | loss-std:   2.32914281
Step: 2 | Loss-mean:   6.55976152 | loss-std:   1.79248321
Step: 0 | Loss-mean:  10.36991596 | loss-std:   5.43733835
Step: 1 | Loss-mean:   5.86567736 | loss-std:   2.00481415
Step: 2 | Loss-mean:   7.39056873 | loss-std:   2.12981462
Step: 0 | Loss-mean:  10.54601097 | loss-std:   6.02027321
Step: 1 | Loss-mean:   5.90726423 | loss-std:   2.48978043
Step: 2 | Loss-mean:   7.30220509 | loss-std:   2.39069176
Step: 0 | Loss-mean:   9.48329163 | loss-std:   4.02017832
Step: 1 | Loss-mean:   4.82119083 | loss-std:   1.63197172
Step: 2 | Loss-mean:   6.09415913 | loss-std:   2.14023232
Step: 0 | Loss-mean:  11.82774067 | loss-std:   3.22919488
Step: 1 | Loss-mean:   5.64346027 | loss-std:   2.26634145
Step: 2 | Loss-mean:   6.33690596 | loss-std:   1.83978498
tick 2     kimg 2.0       time 2m 34s       sec/tick 74.7    sec/kimg 74.09   maintenance 0.0    gpumem 2.20   reserved 2.25  
Step: 0 | Loss-mean:  11.35595131 | loss-std:   4.40334034
Step: 1 | Loss-mean:   5.14518929 | loss-std:   2.36512828
Step: 2 | Loss-mean:   6.52501249 | loss-std:   1.91416180
Step: 0 | Loss-mean:   7.84876108 | loss-std:   2.45405650
Step: 1 | Loss-mean:   4.86570549 | loss-std:   2.04378819
Step: 2 | Loss-mean:   6.61989594 | loss-std:   2.49030280
Step: 0 | Loss-mean:   9.23306656 | loss-std:   3.69389749
Step: 1 | Loss-mean:   4.80168247 | loss-std:   1.99486279
Step: 2 | Loss-mean:   5.90118980 | loss-std:   2.10407710
