Model already exists: ../sfd-main/src/cifar10/edm-cifar10-32x32-uncond-vp.pkl
Loading the pre-trained diffusion model from "../sfd-main/src/cifar10/edm-cifar10-32x32-uncond-vp.pkl"...
/home/zeus/miniconda3/envs/cloudspace/lib/python3.9/site-packages/torch/distributed/distributed_c10d.py:4631: UserWarning: No device id is provided via `init_process_group` or `barrier `. Using the current device set by the user. 
  warnings.warn(  # warn only once
Total parameters in U-Net:      60396419
Setting up optimizer...
Training for 200 kimg...

Step: 0 | Loss-mean:   6.13646030 | loss-std:   2.63220620
Step: 1 | Loss-mean:   6.75681591 | loss-std:   2.35730052
Step: 2 | Loss-mean:   8.56380653 | loss-std:   1.86068571
Step: 0 | Loss-mean:   1.62035060 | loss-std:   0.72546667
Step: 1 | Loss-mean:   6.47557116 | loss-std:   2.15055704
Step: 2 | Loss-mean:   8.26631927 | loss-std:   1.84067750
Step: 0 | Loss-mean:   1.57848930 | loss-std:   0.75913143
Step: 1 | Loss-mean:   6.30677700 | loss-std:   2.36802173
Step: 2 | Loss-mean:   7.99841785 | loss-std:   2.00132179
tick 7     kimg 7.4       time 5m 09s       sec/tick 40.9    sec/kimg 39.95   maintenance 0.0    gpumem 16.62  reserved 17.49 
Step: 0 | Loss-mean:   1.43338203 | loss-std:   0.70118409
Step: 1 | Loss-mean:   6.34670258 | loss-std:   2.38484883
Step: 2 | Loss-mean:   7.92885399 | loss-std:   1.84661555
Step: 0 | Loss-mean:   1.41150296 | loss-std:   0.68725735
Step: 1 | Loss-mean:   6.22233868 | loss-std:   2.21237874
Step: 2 | Loss-mean:   7.77848482 | loss-std:   1.95683277
Step: 0 | Loss-mean:   1.22683859 | loss-std:   0.48621997
Step: 1 | Loss-mean:   6.09538078 | loss-std:   2.16363478
Step: 2 | Loss-mean:   7.67359447 | loss-std:   1.93687999
Step: 0 | Loss-mean:   1.22347009 | loss-std:   0.46664402
Step: 1 | Loss-mean:   6.21045732 | loss-std:   2.52360702
Step: 2 | Loss-mean:   7.66994715 | loss-std:   2.04950690
tick 8     kimg 8.4       time 5m 50s       sec/tick 41.0    sec/kimg 40.02   maintenance 0.0    gpumem 16.62  reserved 17.49 
Step: 0 | Loss-mean:   1.15639496 | loss-std:   0.47895157
Step: 1 | Loss-mean:   5.95191765 | loss-std:   2.19151354
Step: 2 | Loss-mean:   7.44710493 | loss-std:   1.82578790
Step: 0 | Loss-mean:   1.12959218 | loss-std:   0.45177567
Step: 1 | Loss-mean:   5.70640564 | loss-std:   2.19261980
Step: 2 | Loss-mean:   7.18187094 | loss-std:   1.91416717
Step: 0 | Loss-mean:   1.08780503 | loss-std:   0.39216965
Step: 1 | Loss-mean:   5.68983650 | loss-std:   2.15925479
Step: 2 | Loss-mean:   7.25920534 | loss-std:   1.99687338
Step: 0 | Loss-mean:   1.06679678 | loss-std:   0.37311649
Step: 1 | Loss-mean:   5.45554352 | loss-std:   2.22415519
Step: 2 | Loss-mean:   6.88096666 | loss-std:   2.02143383
tick 9     kimg 9.5       time 6m 31s       sec/tick 41.0    sec/kimg 40.05   maintenance 0.0    gpumem 16.62  reserved 17.49 
Step: 0 | Loss-mean:   1.04090500 | loss-std:   0.36712980
Step: 1 | Loss-mean:   5.45580673 | loss-std:   2.08537436
Step: 2 | Loss-mean:   6.88678980 | loss-std:   1.90116167
Step: 0 | Loss-mean:   1.00217009 | loss-std:   0.32581827
Step: 1 | Loss-mean:   5.48284721 | loss-std:   2.33011651
Step: 2 | Loss-mean:   6.87053204 | loss-std:   2.05641413
Step: 0 | Loss-mean:   0.96311784 | loss-std:   0.35600939
Step: 1 | Loss-mean:   5.19387674 | loss-std:   2.11634111
Step: 2 | Loss-mean:   6.65063572 | loss-std:   1.97760868
Step: 0 | Loss-mean:   0.96719128 | loss-std:   0.30492604
Step: 1 | Loss-mean:   5.50030041 | loss-std:   2.21171379
Step: 2 | Loss-mean:   6.85422945 | loss-std:   2.07518792
tick 10    kimg 10.5      time 7m 12s       sec/tick 41.0    sec/kimg 40.03   maintenance 0.0    gpumem 16.62  reserved 17.49 
Step: 0 | Loss-mean:   0.93875051 | loss-std:   0.30260000
Step: 1 | Loss-mean:   5.36665678 | loss-std:   2.05672574
Step: 2 | Loss-mean:   6.71554089 | loss-std:   1.98441112
Step: 0 | Loss-mean:   0.88998282 | loss-std:   0.23367679
Step: 1 | Loss-mean:   5.38856554 | loss-std:   2.07984495
Step: 2 | Loss-mean:   6.81446934 | loss-std:   2.02157855
Step: 0 | Loss-mean:   0.87013531 | loss-std:   0.28107259
Step: 1 | Loss-mean:   5.18603563 | loss-std:   1.99731231
Step: 2 | Loss-mean:   6.62851429 | loss-std:   2.10333419
Step: 0 | Loss-mean:   0.89060080 | loss-std:   0.31237310
Step: 1 | Loss-mean:   5.10153580 | loss-std:   2.04675817
Step: 2 | Loss-mean:   6.49647331 | loss-std:   2.02443171
tick 11    kimg 11.5      time 7m 53s       sec/tick 41.0    sec/kimg 40.07   maintenance 0.0    gpumem 16.62  reserved 17.49 
Step: 0 | Loss-mean:   0.87260598 | loss-std:   0.23113401
Step: 1 | Loss-mean:   5.15392685 | loss-std:   2.26898575
Step: 2 | Loss-mean:   6.56013012 | loss-std:   2.11505699
Step: 0 | Loss-mean:   0.84524894 | loss-std:   0.23995729
Step: 1 | Loss-mean:   5.01316786 | loss-std:   1.94607747
Step: 2 | Loss-mean:   6.59838820 | loss-std:   1.95241904
Step: 0 | Loss-mean:   0.82952440 | loss-std:   0.21691284
Step: 1 | Loss-mean:   5.07128620 | loss-std:   2.27792430
Step: 2 | Loss-mean:   6.58806419 | loss-std:   2.21303797
Step: 0 | Loss-mean:   0.77789885 | loss-std:   0.18240976
Step: 1 | Loss-mean:   4.85197878 | loss-std:   2.08476973
Step: 2 | Loss-mean:   6.30579424 | loss-std:   2.18299198
tick 12    kimg 12.5      time 8m 34s       sec/tick 40.9    sec/kimg 39.96   maintenance 0.0    gpumem 16.62  reserved 17.49 
Step: 0 | Loss-mean:   0.78819144 | loss-std:   0.22642910
Step: 1 | Loss-mean:   4.79461098 | loss-std:   1.93245852
Step: 2 | Loss-mean:   6.23463917 | loss-std:   1.86380208
Step: 0 | Loss-mean:   0.80433756 | loss-std:   0.24703811
Step: 1 | Loss-mean:   4.89281654 | loss-std:   2.02955103
Step: 2 | Loss-mean:   6.16673088 | loss-std:   1.92044222
Step: 0 | Loss-mean:   0.77545881 | loss-std:   0.19652590
Step: 1 | Loss-mean:   4.85347557 | loss-std:   2.04224944
Step: 2 | Loss-mean:   6.29733515 | loss-std:   2.24084520
Step: 0 | Loss-mean:   0.76106763 | loss-std:   0.18541692
Step: 1 | Loss-mean:   4.81749344 | loss-std:   2.04544425
Step: 2 | Loss-mean:   6.25696564 | loss-std:   2.04704165
tick 13    kimg 13.6      time 9m 15s       sec/tick 41.0    sec/kimg 39.99   maintenance 0.0    gpumem 16.62  reserved 17.49 
Step: 0 | Loss-mean:   0.76224029 | loss-std:   0.21684143
Step: 1 | Loss-mean:   5.08251524 | loss-std:   2.51113558
Step: 2 | Loss-mean:   6.55034971 | loss-std:   2.47160983
Step: 0 | Loss-mean:   0.73194736 | loss-std:   0.18048829
Step: 1 | Loss-mean:   4.64338017 | loss-std:   1.88653767
Step: 2 | Loss-mean:   6.06828880 | loss-std:   1.87893641
Step: 0 | Loss-mean:   0.75488496 | loss-std:   0.23809187
Step: 1 | Loss-mean:   4.77124023 | loss-std:   2.09288335
Step: 2 | Loss-mean:   6.16746140 | loss-std:   2.12020421
Step: 0 | Loss-mean:   0.73561615 | loss-std:   0.21823189
Step: 1 | Loss-mean:   4.85019970 | loss-std:   2.24898887
Step: 2 | Loss-mean:   6.29949236 | loss-std:   2.27960992
tick 14    kimg 14.6      time 9m 56s       sec/tick 41.0    sec/kimg 40.03   maintenance 0.0    gpumem 16.62  reserved 17.49 
Step: 0 | Loss-mean:   0.72335970 | loss-std:   0.20109904
Step: 1 | Loss-mean:   4.90807009 | loss-std:   1.97642422
Step: 2 | Loss-mean:   6.35825729 | loss-std:   2.06291509
Step: 0 | Loss-mean:   0.74016130 | loss-std:   0.18742427
Step: 1 | Loss-mean:   4.57751751 | loss-std:   1.96964681
Step: 2 | Loss-mean:   6.07250118 | loss-std:   2.02757239
Step: 0 | Loss-mean:   0.69977760 | loss-std:   0.16610660
Step: 1 | Loss-mean:   4.59376717 | loss-std:   1.88319242
Step: 2 | Loss-mean:   5.92031097 | loss-std:   1.97034836
Step: 0 | Loss-mean:   0.69866264 | loss-std:   0.18828739
Step: 1 | Loss-mean:   4.63748264 | loss-std:   1.99915266
Step: 2 | Loss-mean:   5.96843290 | loss-std:   1.95073366
tick 15    kimg 15.6      time 10m 37s      sec/tick 40.9    sec/kimg 39.97   maintenance 0.0    gpumem 16.62  reserved 17.49 
Step: 0 | Loss-mean:   0.72092152 | loss-std:   0.19847420
Step: 1 | Loss-mean:   4.91144705 | loss-std:   2.38762259
Step: 2 | Loss-mean:   6.28862572 | loss-std:   2.37816119
Step: 0 | Loss-mean:   0.69717932 | loss-std:   0.19868951
Step: 1 | Loss-mean:   4.66807365 | loss-std:   1.94337535
Step: 2 | Loss-mean:   6.11651993 | loss-std:   2.02011657
Step: 0 | Loss-mean:   0.68899882 | loss-std:   0.18191391
Step: 1 | Loss-mean:   4.76413298 | loss-std:   2.20460272
Step: 2 | Loss-mean:   6.28675032 | loss-std:   2.26919484
Step: 0 | Loss-mean:   0.71324778 | loss-std:   0.27674675
Step: 1 | Loss-mean:   4.76598597 | loss-std:   2.20199609
Step: 2 | Loss-mean:   6.20252514 | loss-std:   2.30757403
tick 16    kimg 16.6      time 11m 18s      sec/tick 41.0    sec/kimg 40.09   maintenance 0.0    gpumem 16.62  reserved 17.49 
Step: 0 | Loss-mean:   0.69902790 | loss-std:   0.21274738
Step: 1 | Loss-mean:   4.56888914 | loss-std:   2.14407325
Step: 2 | Loss-mean:   5.94118738 | loss-std:   2.10992193
Step: 0 | Loss-mean:   0.66362339 | loss-std:   0.16240957
Step: 1 | Loss-mean:   4.34094906 | loss-std:   1.95312691
Step: 2 | Loss-mean:   5.82842636 | loss-std:   2.02558398
Step: 0 | Loss-mean:   0.67965138 | loss-std:   0.21110737
Step: 1 | Loss-mean:   4.93030643 | loss-std:   2.37904096
Step: 2 | Loss-mean:   6.36896801 | loss-std:   2.34253120
Step: 0 | Loss-mean:   0.67637241 | loss-std:   0.20000979
Step: 1 | Loss-mean:   4.64744377 | loss-std:   1.95673692
Step: 2 | Loss-mean:   5.92994118 | loss-std:   1.96589184
tick 17    kimg 17.7      time 11m 59s      sec/tick 41.0    sec/kimg 40.07   maintenance 0.0    gpumem 16.62  reserved 17.49 
Step: 0 | Loss-mean:   0.65875542 | loss-std:   0.19852096
Step: 1 | Loss-mean:   4.43854332 | loss-std:   1.90984058
Step: 2 | Loss-mean:   5.85116959 | loss-std:   1.94933057
Step: 0 | Loss-mean:   0.66336393 | loss-std:   0.20408502
Step: 1 | Loss-mean:   4.61601973 | loss-std:   2.00766397
Step: 2 | Loss-mean:   6.01915312 | loss-std:   1.98683035
Step: 0 | Loss-mean:   0.66874105 | loss-std:   0.16826491
Step: 1 | Loss-mean:   4.72150517 | loss-std:   2.31457973
Step: 2 | Loss-mean:   6.21564293 | loss-std:   2.34668732
Step: 0 | Loss-mean:   0.66788787 | loss-std:   0.20373647
Step: 1 | Loss-mean:   4.38534498 | loss-std:   1.93210351
Step: 2 | Loss-mean:   5.79368591 | loss-std:   1.96423364
tick 18    kimg 18.7      time 12m 40s      sec/tick 40.9    sec/kimg 39.99   maintenance 0.0    gpumem 16.62  reserved 17.49 
Step: 0 | Loss-mean:   0.64111972 | loss-std:   0.17001952
Step: 1 | Loss-mean:   4.56583834 | loss-std:   1.94154370
Step: 2 | Loss-mean:   5.97923851 | loss-std:   2.04201293
Step: 0 | Loss-mean:   0.65943593 | loss-std:   0.19728354
Step: 1 | Loss-mean:   4.62999773 | loss-std:   2.25529575
Step: 2 | Loss-mean:   5.97310925 | loss-std:   2.14838696
Step: 0 | Loss-mean:   0.64490712 | loss-std:   0.17975739
Step: 1 | Loss-mean:   4.53848791 | loss-std:   2.04928589
Step: 2 | Loss-mean:   6.00716400 | loss-std:   2.04895091
Step: 0 | Loss-mean:   0.63409388 | loss-std:   0.14522202
Step: 1 | Loss-mean:   4.61975431 | loss-std:   2.14613938
Step: 2 | Loss-mean:   5.96084213 | loss-std:   2.29490066
tick 19    kimg 19.7      time 13m 21s      sec/tick 41.0    sec/kimg 40.03   maintenance 0.0    gpumem 16.62  reserved 17.49 
Step: 0 | Loss-mean:   0.64486051 | loss-std:   0.20499177
Step: 1 | Loss-mean:   4.55982208 | loss-std:   2.04921126
Step: 2 | Loss-mean:   5.82496834 | loss-std:   2.05337286
Step: 0 | Loss-mean:   0.65563774 | loss-std:   0.25005528
Step: 1 | Loss-mean:   4.44916344 | loss-std:   2.23628759
Step: 2 | Loss-mean:   5.96012115 | loss-std:   2.34525442
Step: 0 | Loss-mean:   0.61613047 | loss-std:   0.18828674
Step: 1 | Loss-mean:   4.40720034 | loss-std:   1.99613965
Step: 2 | Loss-mean:   5.88182497 | loss-std:   2.02821469
Step: 0 | Loss-mean:   0.61692107 | loss-std:   0.16854577
Step: 1 | Loss-mean:   4.14495802 | loss-std:   1.87273872
Step: 2 | Loss-mean:   5.61972332 | loss-std:   1.94461596
tick 20    kimg 20.7      time 14m 02s      sec/tick 40.9    sec/kimg 39.96   maintenance 0.0    gpumem 16.62  reserved 17.49 
Step: 0 | Loss-mean:   0.63142252 | loss-std:   0.19428502
Step: 1 | Loss-mean:   4.52912045 | loss-std:   2.02100682
Step: 2 | Loss-mean:   5.99454021 | loss-std:   2.11996317
Step: 0 | Loss-mean:   0.59544629 | loss-std:   0.15347531
Step: 1 | Loss-mean:   4.43655634 | loss-std:   2.25426435
Step: 2 | Loss-mean:   5.80977345 | loss-std:   2.19517469
Step: 0 | Loss-mean:   0.64236706 | loss-std:   0.17926857
Step: 1 | Loss-mean:   4.59461164 | loss-std:   2.15971947
Step: 2 | Loss-mean:   5.89449120 | loss-std:   2.20705223
Step: 0 | Loss-mean:   0.61685884 | loss-std:   0.17814970
Step: 1 | Loss-mean:   4.65164566 | loss-std:   2.15784001
Step: 2 | Loss-mean:   6.13706493 | loss-std:   2.28536057
tick 21    kimg 21.8      time 14m 43s      sec/tick 40.9    sec/kimg 39.98   maintenance 0.0    gpumem 16.62  reserved 17.49 
Step: 0 | Loss-mean:   0.60356802 | loss-std:   0.17505236
Step: 1 | Loss-mean:   4.31984568 | loss-std:   1.89405262
Step: 2 | Loss-mean:   5.79791355 | loss-std:   1.98384917
Step: 0 | Loss-mean:   0.59999299 | loss-std:   0.15543167
Step: 1 | Loss-mean:   4.34050083 | loss-std:   2.09291124
Step: 2 | Loss-mean:   5.76048088 | loss-std:   2.07700729
Step: 0 | Loss-mean:   0.61145490 | loss-std:   0.21099631
Step: 1 | Loss-mean:   4.35017729 | loss-std:   2.19315457
Step: 2 | Loss-mean:   5.73526669 | loss-std:   2.31918645
Step: 0 | Loss-mean:   0.61149877 | loss-std:   0.17123328
Step: 1 | Loss-mean:   4.37552166 | loss-std:   2.11630249
Step: 2 | Loss-mean:   5.87272167 | loss-std:   2.23044610
tick 22    kimg 22.8      time 15m 24s      sec/tick 40.9    sec/kimg 39.95   maintenance 0.0    gpumem 16.62  reserved 17.49 
Step: 0 | Loss-mean:   0.59973919 | loss-std:   0.16986237
Step: 1 | Loss-mean:   4.57032585 | loss-std:   2.23962617
Step: 2 | Loss-mean:   5.91379690 | loss-std:   2.20049930
Step: 0 | Loss-mean:   0.60270160 | loss-std:   0.17664070
Step: 1 | Loss-mean:   4.26789141 | loss-std:   2.03699923
Step: 2 | Loss-mean:   5.76166534 | loss-std:   2.18844461
Step: 0 | Loss-mean:   0.58866066 | loss-std:   0.15047197
Step: 1 | Loss-mean:   4.37744236 | loss-std:   1.97283471
Step: 2 | Loss-mean:   5.83792877 | loss-std:   2.06324244
Step: 0 | Loss-mean:   0.59652781 | loss-std:   0.17255269
Step: 1 | Loss-mean:   4.54151249 | loss-std:   2.17684722
Step: 2 | Loss-mean:   5.88304615 | loss-std:   2.14607143
tick 23    kimg 23.8      time 16m 05s      sec/tick 40.9    sec/kimg 39.91   maintenance 0.0    gpumem 16.62  reserved 17.49 
Step: 0 | Loss-mean:   0.58275634 | loss-std:   0.15046696
Step: 1 | Loss-mean:   4.14618111 | loss-std:   2.16802120
Step: 2 | Loss-mean:   5.49571991 | loss-std:   2.19912100
Step: 0 | Loss-mean:   0.57218945 | loss-std:   0.13565798
Step: 1 | Loss-mean:   4.27778721 | loss-std:   1.76198649
Step: 2 | Loss-mean:   5.67741156 | loss-std:   1.83045089
Step: 0 | Loss-mean:   0.58470875 | loss-std:   0.15446560
Step: 1 | Loss-mean:   4.51679468 | loss-std:   2.11503768
Step: 2 | Loss-mean:   5.88824749 | loss-std:   2.18727517
Step: 0 | Loss-mean:   0.57065094 | loss-std:   0.16309054
Step: 1 | Loss-mean:   4.22302818 | loss-std:   2.09325194
Step: 2 | Loss-mean:   5.69506073 | loss-std:   2.18293214
tick 24    kimg 24.8      time 16m 46s      sec/tick 41.0    sec/kimg 40.02   maintenance 0.0    gpumem 16.62  reserved 17.49 
Step: 0 | Loss-mean:   0.58536291 | loss-std:   0.17089954
Step: 1 | Loss-mean:   4.27430296 | loss-std:   2.04649544
Step: 2 | Loss-mean:   5.72893810 | loss-std:   2.13992023
Step: 0 | Loss-mean:   0.57061982 | loss-std:   0.15032358
Step: 1 | Loss-mean:   4.27776146 | loss-std:   2.00835538
Step: 2 | Loss-mean:   5.68901300 | loss-std:   2.01308155
Step: 0 | Loss-mean:   0.57021129 | loss-std:   0.13917737
Step: 1 | Loss-mean:   4.19983578 | loss-std:   2.13384652
Step: 2 | Loss-mean:   5.73552752 | loss-std:   2.18521714
Step: 0 | Loss-mean:   0.55950999 | loss-std:   0.14264598
Step: 1 | Loss-mean:   4.27673006 | loss-std:   2.06410170
Step: 2 | Loss-mean:   5.62037611 | loss-std:   2.07891178
tick 25    kimg 25.9      time 17m 27s      sec/tick 41.0    sec/kimg 40.03   maintenance 0.0    gpumem 16.62  reserved 17.49 
Step: 0 | Loss-mean:   0.57872760 | loss-std:   0.16628914
Step: 1 | Loss-mean:   4.33923101 | loss-std:   1.99762321
Step: 2 | Loss-mean:   5.79173088 | loss-std:   2.13883662
Step: 0 | Loss-mean:   0.57534748 | loss-std:   0.13560154
Step: 1 | Loss-mean:   4.29393911 | loss-std:   2.09622145
Step: 2 | Loss-mean:   5.74256516 | loss-std:   2.23164916
Step: 0 | Loss-mean:   0.56970513 | loss-std:   0.14301147
Step: 1 | Loss-mean:   4.31801128 | loss-std:   2.30856204
Step: 2 | Loss-mean:   5.78440428 | loss-std:   2.34153509
Step: 0 | Loss-mean:   0.54772460 | loss-std:   0.13696340
Step: 1 | Loss-mean:   4.10350180 | loss-std:   2.03202629
Step: 2 | Loss-mean:   5.58212423 | loss-std:   2.17976594
tick 26    kimg 26.9      time 18m 07s      sec/tick 40.9    sec/kimg 39.93   maintenance 0.0    gpumem 16.62  reserved 17.49 
Step: 0 | Loss-mean:   0.56245327 | loss-std:   0.15219021
Step: 1 | Loss-mean:   4.25536442 | loss-std:   2.06865382
Step: 2 | Loss-mean:   5.73239279 | loss-std:   2.20294642
Step: 0 | Loss-mean:   0.56574506 | loss-std:   0.16631982
Step: 1 | Loss-mean:   4.46808147 | loss-std:   2.30122185
Step: 2 | Loss-mean:   5.76277876 | loss-std:   2.27200437
Step: 0 | Loss-mean:   0.55627298 | loss-std:   0.16241594
Step: 1 | Loss-mean:   4.24767876 | loss-std:   2.03466105
Step: 2 | Loss-mean:   5.65802193 | loss-std:   2.16131043
Step: 0 | Loss-mean:   0.55203843 | loss-std:   0.13046634
Step: 1 | Loss-mean:   4.38917828 | loss-std:   2.10149908
Step: 2 | Loss-mean:   5.83915043 | loss-std:   2.17776728
tick 27    kimg 27.9      time 18m 48s      sec/tick 40.9    sec/kimg 39.99   maintenance 0.0    gpumem 16.62  reserved 17.49 
Step: 0 | Loss-mean:   0.53975570 | loss-std:   0.14333807
Step: 1 | Loss-mean:   4.21069622 | loss-std:   2.26017189
Step: 2 | Loss-mean:   5.62701988 | loss-std:   2.35932732
Step: 0 | Loss-mean:   0.55724013 | loss-std:   0.16396324
Step: 1 | Loss-mean:   4.33074284 | loss-std:   2.05699754
Step: 2 | Loss-mean:   5.68971634 | loss-std:   2.17025900
Step: 0 | Loss-mean:   0.53520131 | loss-std:   0.14811489
Step: 1 | Loss-mean:   4.17912817 | loss-std:   1.94724405
Step: 2 | Loss-mean:   5.64944172 | loss-std:   2.16994715
Step: 0 | Loss-mean:   0.54364622 | loss-std:   0.13027389
Step: 1 | Loss-mean:   4.14424133 | loss-std:   1.92801499
Step: 2 | Loss-mean:   5.53954506 | loss-std:   2.06806016
